Order,id,token,abs_frecuency,rel_frecuency,length,number_syllables,token_possition,number_token_sentences,number_synonyms,number_hyponyms,number_hypernyms,Part_of_speech,freq_relative_word_before,freq_relative_word_after,len_word_before,len_word_after,mtld_diversity,propn,aux,verb,adp,noun,nn,sym,num,avgTokenBert,complexity
165,153575,proceso,1304,0.001478078,7,3,0.037037037,54,0,0,0,1,0.00305817,0.016249786,4,3,61.02,3,2,6,8,12,0,0,0,-0.034215483,0.2
166,155325,proceso,1304,0.001478078,7,3,0.677419355,62,0,0,0,1,0.025177194,0.005819364,2,4,66.87733333,0,2,8,6,16,0,0,1,-0.033790004,0.6
167,156447,proceso,1304,0.001478078,7,3,0.93220339,59,0,0,0,1,0.000501005,0.001529085,7,4,48.53900709,1,9,6,10,12,0,0,1,-0.033412192,0.2
168,157347,proceso,1304,0.001478078,7,3,0.523809524,21,0,0,0,1,0.025177194,0.035779907,2,3,41.16,1,1,4,2,4,0,0,1,-0.033059633,0.2
169,157409,proceso,1304,0.001478078,7,3,0.048387097,62,0,0,0,1,0.001739915,0.001529085,4,4,58.97806569,0,5,14,5,12,0,0,1,-0.032600353,0.4
170,157426,proceso,1304,0.001478078,7,3,0.210526316,19,0,0,0,1,0.007842653,0.000154155,3,10,22.135,2,1,0,3,7,0,0,1,-0.033611646,0.2
171,157945,proceso,1304,0.001478078,7,3,0.940298507,67,0,0,0,1,0.00305817,0.000200629,4,8,89.78,0,5,10,6,12,0,0,1,-0.034183356,0.2
172,158590,proceso,1304,0.001478078,7,3,0.954545455,22,0,0,0,1,0.007842653,0,3,0,45.17333333,1,0,3,4,7,0,0,2,-0.033983921,0.2
173,159928,proceso,1304,0.001478078,7,3,0.5,86,0,0,0,1,0.000501005,0.001798857,7,5,31.90997567,0,5,7,14,20,0,0,2,-0.034151221,0.4
174,160149,proceso,1304,0.001478078,7,3,0.8,5,0,0,0,1,0.062481652,0,2,0,0,1,0,0,1,2,0,0,1,-0.032915748,0.2
175,161308,proceso,1304,0.001478078,7,3,0.797619048,84,0,0,0,1,0.025177194,0.020588805,2,2,86.90181818,0,11,9,7,15,0,0,1,-0.032676899,0.2
176,135101,van,977,0.001107425,3,1,0.147058824,34,1,7,1,0,0.025177194,0.003066104,2,5,107.8933333,1,3,3,4,6,0,0,1,-0.032928316,0.8
177,135309,van,977,0.001107425,3,1,0.111111111,45,1,7,1,0,0.025177194,0.024604779,2,1,36.94126074,4,3,3,5,9,0,0,2,-0.03375652,0.8
178,139759,van,977,0.001107425,3,1,0.102040816,49,1,7,1,0,0.025177194,0.024604779,2,1,56.02333333,2,3,6,7,8,0,1,1,-0.033184097,0.8
179,141201,van,977,0.001107425,3,1,0.096153846,52,1,7,1,0,0.007842653,0.014280905,3,2,63.09333333,1,4,6,8,7,0,0,1,-0.033471795,0.8
180,144483,van,977,0.001107425,3,1,0.448275862,29,1,7,1,0,0.014280905,0.020756563,2,1,47.096,1,3,2,5,6,0,0,0,-0.035114912,0.6
181,146136,van,977,0.001107425,3,1,0.105263158,38,1,7,1,0,0.007842653,0.011993512,3,3,67.38666667,2,2,2,6,7,0,0,1,-0.032782278,0.8
182,146173,van,977,0.001107425,3,1,0.090909091,55,1,7,1,0,0.025177194,0.025177194,2,2,55.73333333,4,3,5,6,12,0,0,0,-0.03302426,0.8
183,148939,van,977,0.001107425,3,1,0.388888889,18,1,7,1,0,0.007842653,0.002774796,3,5,0,1,2,1,3,5,0,0,1,-0.033201623,0.6
184,149010,van,977,0.001107425,3,1,0.057971014,69,1,7,1,0,0.00030151,0.024604779,9,1,88.872,2,8,4,10,11,0,0,1,-0.033310541,0.6
185,150011,van,977,0.001107425,3,1,0.269230769,26,1,7,1,0,0.025177194,0.009542895,2,4,47.32,6,3,3,2,2,0,0,1,-0.031944002,0.8
186,152769,van,977,0.001107425,3,1,0.368421053,19,1,7,1,0,0.062481652,0.008028546,2,3,101.08,1,1,2,4,4,0,0,2,-0.032215205,0.8
187,159344,van,977,0.001107425,3,1,0.913043478,23,1,7,1,0,0.013905718,4.19393E-05,2,8,49.37333333,2,1,4,0,3,0,0,0,-0.034478606,0.8
188,135276,nivel,944,0.001070019,5,2,0.247311828,93,0,0,0,1,0.013905718,0.003095575,2,3,66.53768552,0,8,11,11,16,0,0,1,-0.032513545,0.2
189,134783,modelo,855,0.000969138,6,3,0.05,20,0,0,0,1,0.013905718,0.062481652,2,2,37.33333333,0,0,1,6,8,0,0,0,-0.033697723,0.2
190,135377,modelo,855,0.000969138,6,3,0.5625,48,0,0,0,1,0.00305817,0.000389922,4,8,58.64727273,2,2,5,8,10,0,0,0,-0.033804726,0.2
191,135969,modelo,855,0.000969138,6,3,0.053333333,75,0,0,0,1,0.016377871,0.000969138,2,6,37.5,0,7,6,9,16,0,0,1,-0.034241327,0.4
192,136318,modelo,855,0.000969138,6,3,0.38372093,86,0,0,0,1,0.013905718,0.011993512,2,3,39.4891919,0,7,14,6,18,0,0,1,-0.034318166,0.2
193,136764,modelo,855,0.000969138,6,3,0.105263158,76,0,0,0,1,0.00305817,0.062481652,4,2,56.90189001,2,7,5,9,19,0,0,1,-0.033522577,0.4
194,136873,modelo,855,0.000969138,6,3,0.172413793,29,0,0,0,1,0.007842653,0.016377871,3,2,117.74,0,2,2,3,7,0,0,1,-0.034329712,0.2
195,137967,modelo,855,0.000969138,6,3,0.476190476,21,0,0,0,1,0.025177194,0.016377871,2,2,61.74,3,1,1,5,6,0,0,1,-0.033297217,0.2
196,138167,modelo,855,0.000969138,6,3,0.76,100,0,0,0,1,0.025177194,0.062481652,2,2,41.66666667,0,5,7,16,29,0,0,1,-0.034754856,0.2
197,139478,modelo,855,0.000969138,6,3,0.087378641,103,0,0,0,1,0.013905718,0.000340049,2,5,118.8208,0,6,18,10,22,0,0,1,-0.033651731,0.2
198,139734,modelo,855,0.000969138,6,3,0.923076923,39,0,0,0,1,0.025177194,0.062481652,2,2,53.235,1,2,5,4,8,0,0,1,-0.033671223,0.2
199,139899,modelo,855,0.000969138,6,3,0.310679612,103,0,0,0,1,0.020588805,0.000328714,2,7,66.31451464,3,8,16,10,18,0,0,1,-0.034368926,0.4
200,140463,modelo,855,0.000969138,6,3,0.213333333,75,0,0,0,1,0.007842653,0.009542895,3,4,30.63362421,0,0,5,17,22,0,0,2,-0.032911116,0.2
201,140709,modelo,855,0.000969138,6,3,0.416666667,12,0,0,0,1,0.00305817,0.025177194,4,2,0,1,1,0,2,4,0,0,1,-0.033918917,0.4
202,141326,modelo,855,0.000969138,6,3,0.216494845,97,0,0,0,1,0.013905718,0.062481652,2,2,56.45920006,0,13,8,11,18,0,0,1,-0.034720987,0.2
203,142857,modelo,855,0.000969138,6,3,0.363636364,11,0,0,0,1,0.007842653,0.020588805,3,2,0,0,1,1,3,4,0,0,0,-0.032936611,0.2
204,143727,modelo,855,0.000969138,6,3,0.604166667,48,0,0,0,1,0.013905718,0.062481652,2,2,58.64727273,0,2,3,11,12,0,0,0,-0.034087285,0.2
205,145053,modelo,855,0.000969138,6,3,0.423076923,26,0,0,0,1,0.025177194,0.062481652,2,2,37.856,0,0,1,4,8,0,0,2,-0.034086503,0.2
206,145208,modelo,855,0.000969138,6,3,0.166666667,18,0,0,0,1,0.007842653,3.17379E-05,3,7,45.36,0,0,1,5,6,0,0,1,-0.034079785,0.2
207,145980,modelo,855,0.000969138,6,3,0.243902439,41,0,0,0,1,0.00305817,0.001798857,4,5,52.29777778,1,3,3,8,9,0,0,1,-0.033799331,0.4
208,146724,modelo,855,0.000969138,6,3,0.169811321,53,0,0,0,1,6.80097E-06,0.007476534,5,1,131.0866667,1,1,5,11,17,0,0,1,-0.034775499,0.2
209,147717,modelo,855,0.000969138,6,3,0.333333333,48,0,0,0,1,0.000623422,5.78083E-05,5,8,50.51989805,1,4,7,8,10,0,0,1,-0.032725507,0.2
210,147784,modelo,855,0.000969138,6,3,0.185185185,27,0,0,0,1,0.007842653,0.000306044,3,3,51.03,0,0,3,6,9,0,0,0,-0.032856522,0.2
211,147945,modelo,855,0.000969138,6,3,0.053763441,93,0,0,0,1,0.013905718,0.000762842,2,5,75.48287671,2,11,12,9,18,0,0,5,-0.032643222,0.8
212,149494,modelo,855,0.000969138,6,3,0.84,25,0,0,0,1,0.013905718,8.72791E-05,2,6,43.75,0,0,2,5,7,0,0,0,-0.033394675,0.2
213,149772,modelo,855,0.000969138,6,3,0.333333333,87,0,0,0,1,0.007842653,0.062481652,3,2,47.40218471,4,5,5,13,28,0,0,1,-0.033739368,0.2
214,150758,modelo,855,0.000969138,6,3,0.16,25,0,0,0,1,0.007842653,0.062481652,3,2,87.5,1,1,2,5,7,0,0,1,-0.033417969,0.2
215,151269,modelo,855,0.000969138,6,3,0.4375,32,0,0,0,1,0.013905718,0.062481652,2,2,40.96,1,1,2,7,10,0,0,1,-0.034064319,0.2
216,151344,modelo,855,0.000969138,6,3,0.046153846,130,0,0,0,1,0.013905718,0.009542895,2,4,36.45090401,0,10,22,18,26,0,0,1,-0.034149572,0.4
217,151543,modelo,855,0.000969138,6,3,0.1375,80,0,0,0,1,0.00305817,0.000106549,4,9,55.54163023,0,5,8,13,18,0,0,1,-0.033225363,0.2
218,151901,modelo,855,0.000969138,6,3,0.415584416,77,0,0,0,1,0.013905718,0.009542895,2,4,87.37473684,0,6,14,7,12,0,0,1,-0.034009654,0.2
219,152370,modelo,855,0.000969138,6,3,0.193548387,93,0,0,0,1,0.000149621,0.008028546,2,3,45.00536249,0,3,19,19,19,0,0,1,-0.033626025,0.6
220,152433,modelo,855,0.000969138,6,3,0.555555556,27,0,0,0,1,0.007842653,0.035779907,3,3,27,0,2,1,4,10,0,0,1,-0.032387192,0.2
221,154021,modelo,855,0.000969138,6,3,0.888888889,90,0,0,0,1,0.00305817,0.016377871,4,2,64.13840564,0,10,7,10,22,0,0,1,-0.032563202,0.2
222,154319,modelo,855,0.000969138,6,3,0.172413793,29,0,0,0,1,0.013905718,0.062481652,2,2,58.87,2,3,0,5,10,0,0,1,-0.033818529,0.2
223,154372,modelo,855,0.000969138,6,3,0.767123288,73,0,0,0,1,0.00305817,0.000158689,4,8,78.53263158,0,8,8,9,18,0,0,1,-0.034150994,0.4
224,154789,modelo,855,0.000969138,6,3,0.734939759,83,0,0,0,1,0.025177194,0.002420012,2,4,56.98412076,2,5,10,5,19,0,0,1,-0.032101487,0.2
225,155108,modelo,855,0.000969138,6,3,0.544303797,79,0,0,0,1,0.013905718,0.062481652,2,2,44.30207862,1,3,6,19,26,0,0,2,-0.034558659,0.2
226,155152,modelo,855,0.000969138,6,3,0.317460317,63,0,0,0,1,0.007842653,0.062481652,3,2,63,2,1,11,13,18,0,0,1,-0.034457688,0.2
227,155755,modelo,855,0.000969138,6,3,0.033898305,59,0,0,0,1,0.00011675,0.062481652,2,2,40.36496867,1,3,0,14,22,0,0,1,-0.03358358,0.2
228,156341,modelo,855,0.000969138,6,3,0.117647059,17,0,0,0,1,0.000137153,0.000553146,2,7,80.92,2,0,0,4,7,0,0,1,-0.033204213,0.2
229,156584,modelo,855,0.000969138,6,3,0.411764706,17,0,0,0,1,0.013905718,5.78083E-05,2,10,40.46,0,1,2,2,4,0,0,0,-0.033388376,0.2
230,156754,modelo,855,0.000969138,6,3,0.135416667,96,0,0,0,1,0.001280849,0.024604779,2,1,84.23529412,3,8,16,9,13,0,0,1,-0.033128858,0.6
231,157143,modelo,855,0.000969138,6,3,0.05,80,0,0,0,1,0.062481652,0.025177194,2,2,62.55033557,2,7,14,8,13,0,0,2,-0.033578493,0.2
232,157149,modelo,855,0.000969138,6,3,0.5,82,0,0,0,1,0.013905718,0.035779907,2,3,44.88581088,1,3,18,7,12,0,0,1,-0.033267605,0.2
233,157236,modelo,855,0.000969138,6,3,0.421052632,114,0,0,0,1,0.013905718,0.014280905,2,2,57.47428139,0,10,14,13,31,0,0,1,-0.033219747,0.6
234,157633,modelo,855,0.000969138,6,3,0.043956044,91,0,0,0,1,0.001280849,0.001280849,2,2,49.19073303,0,9,9,12,17,0,0,1,-0.034844461,0.2
235,158442,modelo,855,0.000969138,6,3,0.608695652,69,0,0,0,1,0.062481652,0.00179659,2,8,88.872,1,4,15,9,14,0,0,1,-0.034065776,0.4
236,158840,modelo,855,0.000969138,6,3,0.583333333,12,0,0,0,1,0.00305817,0.062481652,4,2,40.32,0,0,0,2,4,0,0,1,-0.033497532,0.2
237,159021,modelo,855,0.000969138,6,3,0.051546392,97,0,0,0,1,0.062481652,0.016377871,2,2,77.252443,0,10,13,11,20,0,0,1,-0.033637871,0.8
238,159912,modelo,855,0.000969138,6,3,0.533333333,90,0,0,0,1,0.001280849,0.062481652,2,2,42.45475113,0,8,8,7,15,0,0,1,-0.033106459,0.4
239,160433,modelo,855,0.000969138,6,3,0.030612245,98,0,0,0,1,0.00305817,0.062481652,4,2,47.16066066,1,3,15,13,23,0,0,2,-0.033227695,0.6
240,160846,modelo,855,0.000969138,6,3,0.450549451,91,0,0,0,1,0.007842653,0.035779907,3,3,65.43079153,0,3,11,16,20,0,0,1,-0.033069382,0.2
241,142542,bien,845,0.000957803,4,1,0.583333333,48,0,0,0,8,0.013905718,0.000209697,2,4,39.89189189,0,4,5,7,13,0,0,0,-0.032384081,0.2
242,154608,bien,845,0.000957803,4,1,0.130434783,23,0,0,0,8,0.013905718,0.016377871,2,2,74.06,0,3,3,1,4,0,0,0,-0.032316968,0.2
243,156772,bien,845,0.000957803,4,1,0.109243697,119,0,0,0,8,0.007842653,2.94709E-05,3,7,48.59170795,0,1,17,18,27,0,0,1,-0.032966326,0.2
244,143611,unidad,830,0.000940801,6,3,0.090909091,77,0,0,0,1,0.034261024,0.000258437,2,7,26.28514056,5,5,4,11,19,0,0,1,-0.033092123,0.2
245,151802,unidad,830,0.000940801,6,3,0.185185185,54,0,0,0,1,0.034261024,0.000225566,2,10,31.91949153,0,5,4,4,13,0,0,2,-0.033847543,0.2
246,152005,unidad,830,0.000940801,6,3,0.392857143,56,0,0,0,1,0.001949612,0.001529085,4,4,45.55223881,1,5,4,5,16,0,0,1,-0.032829306,0.2
247,153916,unidad,830,0.000940801,6,3,0.077922078,77,0,0,0,1,0.034261024,0.062481652,2,2,38.5,3,0,15,10,13,0,0,1,-0.033176098,0.2
248,155557,unidad,830,0.000940801,6,3,0.215384615,65,0,0,0,1,1.92694E-05,7.59442E-05,4,7,29.53467153,2,3,5,8,19,0,0,0,-0.033455844,0.2
249,134999,programa,785,0.000889794,8,3,0.323943662,71,0,0,0,1,0.062481652,0.007476534,2,1,51.1461386,0,7,10,8,12,0,0,1,-0.033510792,0.2
250,135205,programa,785,0.000889794,8,3,0.954545455,22,0,0,0,1,0.013905718,0,2,0,0,4,0,2,4,5,0,0,1,-0.033725882,0.2
251,135843,programa,785,0.000889794,8,3,0.105769231,104,0,0,0,1,0.013905718,9.86141E-05,2,9,104,2,7,17,13,19,0,0,1,-0.034030145,0.2
252,135905,programa,785,0.000889794,8,3,0.426666667,75,0,0,0,1,0.013905718,0.035779907,2,3,56.99423816,1,6,14,8,14,0,0,1,-0.033896878,0.2
253,136848,programa,785,0.000889794,8,3,0,9,0,0,0,1,0,2.83374E-05,0,1,0,3,0,0,1,3,0,0,0,-0.034368446,0.2
254,137161,programa,785,0.000889794,8,3,0.173913043,23,0,0,0,1,0.013905718,0.016377871,2,2,23,1,1,0,4,6,0,0,0,-0.034698002,0.2
255,138344,programa,785,0.000889794,8,3,0.259259259,54,0,0,0,1,0.009542895,0.006528932,4,3,46.89473684,5,2,2,11,18,0,0,4,-0.034581312,0.2
256,140687,programa,785,0.000889794,8,3,0.27,100,0,0,0,1,0.013905718,3.74053E-05,2,6,35.20710059,0,7,14,12,23,0,0,3,-0.033492267,0.2
257,141084,programa,785,0.000889794,8,3,0.181818182,33,0,0,0,1,0.007842653,0.020588805,3,2,38.115,6,0,4,5,8,0,0,1,-0.033742619,0.2
258,141362,programa,785,0.000889794,8,3,0.225352113,71,0,0,0,1,0.000877325,0.000245968,5,8,51.79508197,0,5,14,8,13,0,0,1,-0.033701852,0.4
259,141571,programa,785,0.000889794,8,3,0.318181818,22,0,0,0,1,0.013905718,0.062481652,2,2,67.76,1,0,1,4,7,0,0,1,-0.034925474,0.2
260,142473,programa,785,0.000889794,8,3,0.928571429,14,0,0,0,1,0.025177194,0,2,0,0,0,0,1,3,4,0,0,0,-0.035089426,0.2
261,144341,programa,785,0.000889794,8,3,0.609756098,82,0,0,0,1,0.025177194,0.000502138,2,4,52.48734898,1,5,14,10,18,0,0,1,-0.034231151,0.2
262,144349,programa,785,0.000889794,8,3,0.074074074,81,0,0,0,1,0.007842653,0.014280905,3,2,91.854,1,6,14,8,14,0,0,1,-0.033998357,0.2
263,144573,programa,785,0.000889794,8,3,0.042857143,70,0,0,0,1,0.025177194,0.035779907,2,3,71.10526316,0,8,7,8,14,0,0,1,-0.032803585,0.4
264,146066,programa,785,0.000889794,8,3,0.785714286,14,0,0,0,1,0.007842653,0.020588805,3,2,0,0,1,1,2,4,0,0,1,-0.034682454,0.2
265,146824,programa,785,0.000889794,8,3,0.47761194,67,0,0,0,1,0.013905718,0.004691536,2,3,51.96201657,1,3,10,12,17,0,0,1,-0.032449769,0.4
266,147403,programa,785,0.000889794,8,3,0.9,40,0,0,0,1,0.013905718,1.70024E-05,2,11,64,7,1,5,3,10,0,0,1,-0.034903633,0.2
267,151789,programa,785,0.000889794,8,3,0.051282051,78,0,0,0,1,0.000501005,0.016377871,7,2,106.47,0,2,11,13,17,0,0,1,-0.033298377,0.2
268,152913,programa,785,0.000889794,8,3,0.222222222,9,0,0,0,1,0.025177194,0.008280182,2,2,0,1,1,2,0,1,0,0,0,-0.034021234,0.4
269,152985,programa,785,0.000889794,8,3,0.96,25,0,0,0,1,0.007842653,0,3,0,87.5,1,4,0,4,9,0,0,2,-0.03371266,0.2
270,153976,programa,785,0.000889794,8,3,0.909090909,11,0,0,0,1,0.007842653,0,3,0,0,0,0,2,3,3,0,0,0,-0.035756139,0.2
271,154456,programa,785,0.000889794,8,3,0.153846154,13,0,0,0,1,0.000160956,0.000115617,6,7,0,1,0,1,2,4,0,0,0,-0.034419972,0.2
272,158408,programa,785,0.000889794,8,3,0.434782609,23,0,0,0,1,0.013905718,0.035779907,2,3,49.37333333,0,1,2,4,6,0,0,1,-0.033990094,0.2
273,158731,programa,785,0.000889794,8,3,0.703125,64,0,0,0,1,0.013905718,0.024604779,2,1,52.41961515,1,2,11,8,17,0,0,1,-0.034208339,0.2
274,158849,programa,785,0.000889794,8,3,0.97826087,46,0,0,0,1,0.007842653,0,3,0,74.06,0,2,4,9,14,0,0,1,-0.034512188,0.2
275,159112,programa,785,0.000889794,8,3,0.101265823,79,0,0,0,1,0.003351745,0.011993512,2,3,87.374,0,5,11,11,19,0,0,1,-0.033039658,0.2
276,159550,programa,785,0.000889794,8,3,0.9,10,0,0,0,1,0.013905718,0,2,0,0,0,1,0,2,3,0,0,0,-0.033509967,0.2
277,160005,programa,785,0.000889794,8,3,0.626168224,107,0,0,0,1,0.013905718,0.007476534,2,1,58.29672907,1,8,17,16,20,0,0,2,-0.033695856,0.2
278,160684,programa,785,0.000889794,8,3,0.56,25,0,0,0,1,0.013905718,0.020588805,2,2,35,0,0,4,3,6,0,0,0,-0.034633824,0.2
279,161180,programa,785,0.000889794,8,3,0.44,25,0,0,0,1,0.025177194,0.001107425,2,3,35,1,2,2,2,7,0,0,1,-0.035045671,0.2
280,135353,ciclo,780,0.000884126,5,2,0.100775194,129,0,0,0,1,0.001739915,0.003066104,4,5,33.04663543,0,8,20,18,20,0,0,5,-0.03431422,0.2
281,135525,ciclo,780,0.000884126,5,2,0.234567901,81,0,0,0,1,0.003351745,0.001209439,2,5,72.43256917,0,5,16,10,9,0,0,3,-0.032474626,0.2
282,135607,ciclo,780,0.000884126,5,2,0.125,48,0,0,0,1,0.000596218,0.062481652,1,2,36.21303055,0,1,3,10,15,0,0,3,-0.035071141,0.2
283,135782,ciclo,780,0.000884126,5,2,0.389830508,59,0,0,0,1,0.025177194,0.062481652,2,2,29.33377817,1,0,6,9,20,0,0,1,-0.034858455,0.2
284,136255,ciclo,780,0.000884126,5,2,0.492957746,71,0,0,0,1,0.016377871,0.001380597,2,4,51.79508197,0,5,14,8,13,0,0,1,-0.032781194,0.2
285,136598,ciclo,780,0.000884126,5,2,0.465116279,43,0,0,0,1,0.025177194,0.062481652,2,2,57.52444444,0,0,4,8,12,0,0,1,-0.033969485,0.2
286,136746,ciclo,780,0.000884126,5,2,0.663366337,101,0,0,0,1,0.013905718,0.000770777,2,5,50.5,0,10,17,7,13,0,0,4,-0.03384758,0.2
287,137596,ciclo,780,0.000884126,5,2,0.22972973,74,0,0,0,1,0.003131847,0.062481652,2,2,69.375,0,4,11,7,15,0,0,1,-0.032495675,0.2
288,138116,ciclo,780,0.000884126,5,2,0.102941176,68,0,0,0,1,0.025177194,0.062481652,2,2,18.47057213,0,1,6,15,24,0,0,1,-0.0342872,0.2
289,138922,ciclo,780,0.000884126,5,2,0.333333333,9,0,0,0,1,0.001949612,2.60704E-05,4,5,0,3,1,0,1,2,0,0,1,-0.033337666,0.2
290,139700,ciclo,780,0.000884126,5,2,0.058252427,103,0,0,0,1,0.000105415,0.002833738,4,4,34.44099094,0,4,16,11,24,0,0,6,-0.032978986,0.2
291,142382,ciclo,780,0.000884126,5,2,0.2,10,0,0,0,1,0.000130352,0.062481652,2,2,28,2,0,0,3,4,0,0,1,-0.033701256,0.2
292,144507,ciclo,780,0.000884126,5,2,0.916666667,36,0,0,0,1,0.013905718,0.062481652,2,2,51.84,3,1,3,9,11,0,0,1,-0.033889234,0.2
293,144830,ciclo,780,0.000884126,5,2,0.344827586,87,0,0,0,1,0.025177194,0.000389922,2,8,56.34557979,0,7,15,10,20,0,0,1,-0.033570304,0.2
294,145811,ciclo,780,0.000884126,5,2,0.31147541,61,0,0,0,1,0.025177194,4.53398E-05,2,10,38.69535027,0,3,14,8,11,0,0,1,-0.034620224,0.2
295,148823,ciclo,780,0.000884126,5,2,0.75,76,0,0,0,1,0.062481652,0.062481652,2,2,55.12926311,2,4,7,19,20,0,0,1,-0.03445112,0.2
296,150061,ciclo,780,0.000884126,5,2,0.106060606,66,0,0,0,1,0.013905718,0.016377871,2,2,61.7253886,0,3,5,13,18,0,0,1,-0.032801365,0.2
297,151536,ciclo,780,0.000884126,5,2,0.956521739,23,0,0,0,1,2.72039E-05,0,7,0,49.37333333,0,1,4,2,3,0,0,0,-0.032538141,0.2
298,151572,ciclo,780,0.000884126,5,2,0.408333333,120,0,0,0,1,0.007842653,0.000502138,3,4,69.06914894,1,8,21,10,16,0,0,7,-0.033174673,0.2
299,151904,ciclo,780,0.000884126,5,2,0.2,10,0,0,0,1,0.000130352,0.062481652,2,2,28,2,0,0,3,4,0,0,1,-0.033701256,0.2
300,152619,ciclo,780,0.000884126,5,2,0.2,45,0,0,0,1,0.003131847,0.000649493,2,5,56.7,3,2,4,4,11,0,0,1,-0.032909546,0.4
301,153607,ciclo,780,0.000884126,5,2,0.178571429,28,0,0,0,1,0.013905718,0.009542895,2,4,31.36,0,1,4,2,8,0,0,0,-0.033480178,0.2
302,153902,ciclo,780,0.000884126,5,2,0.102272727,88,0,0,0,1,0.007476534,0.009542895,1,4,45.24528302,0,2,7,20,28,0,0,1,-0.035774817,0.2
303,154586,ciclo,780,0.000884126,5,2,0.458333333,72,0,0,0,1,0.025177194,0.001949612,2,4,62.75342466,0,6,12,7,14,0,0,1,-0.032646964,0.2
304,154745,ciclo,780,0.000884126,5,2,0.061068702,131,0,0,0,1,0.025177194,0.020756563,2,1,43.3903503,0,10,18,20,18,0,0,9,-0.033253722,0.2
305,157226,ciclo,780,0.000884126,5,2,0.181818182,33,0,0,0,1,0.025177194,0.062481652,2,2,76.23,0,2,5,5,9,0,0,1,-0.034315943,0.2
306,158593,ciclo,780,0.000884126,5,2,0.691176471,68,0,0,0,1,4.76068E-05,0.000389922,9,8,69.96444444,0,4,14,10,10,0,0,3,-0.034694454,0.2
307,159910,ciclo,780,0.000884126,5,2,0.676470588,34,0,0,0,1,0.013905718,0.062481652,2,2,46.24,1,2,1,8,11,0,0,1,-0.034153799,0.2
308,134521,instrucción,777,0.000880726,11,3,0.733333333,15,0,0,0,1,0.034261024,0.001972282,2,4,0,1,0,2,1,5,0,0,1,-0.032917467,0.2
309,134655,instrucción,777,0.000880726,11,3,0.975,80,0,0,0,1,0.034261024,1.36019E-05,2,10,68.81431767,0,4,16,6,14,0,0,3,-0.03356014,0.2
310,135705,instrucción,777,0.000880726,11,3,0.296296296,27,0,0,0,1,0.011993512,0.016377871,3,2,34.02,0,2,1,4,8,0,0,1,-0.032753031,0.4
311,135751,instrucción,777,0.000880726,11,3,0.406976744,86,0,0,0,1,0.011993512,0.024604779,3,1,35.36358601,1,3,12,13,21,0,0,2,-0.034040452,0.4
312,137019,instrucción,777,0.000880726,11,3,0.088235294,34,0,0,0,1,0.001949612,0.007842653,4,3,46.24,1,2,1,8,11,0,0,1,-0.03439296,0.2
313,137542,instrucción,777,0.000880726,11,3,0.421052632,19,0,0,0,1,0.034261024,1.81359E-05,2,9,33.69333333,0,1,2,4,4,0,0,0,-0.034772612,0.2
314,138005,instrucción,777,0.000880726,11,3,0.518518519,54,0,0,0,1,0.062481652,0.000227833,2,6,81.648,0,5,4,6,15,0,0,8,-0.03380108,0.2
315,138098,instrucción,777,0.000880726,11,3,0.036585366,82,0,0,0,1,0.034261024,6.57427E-05,2,5,36.02130463,5,1,8,16,24,0,0,4,-0.032547159,0.2
316,138242,instrucción,777,0.000880726,11,3,0.581395349,43,0,0,0,1,0.011993512,9.06796E-06,3,9,57.52444444,0,0,4,8,12,0,0,1,-0.034144012,0.4
317,138827,instrucción,777,0.000880726,11,3,0.986842105,76,0,0,0,1,0.034261024,0,2,0,95.13411765,0,4,10,7,17,0,0,1,-0.033595025,0.2
318,139017,instrucción,777,0.000880726,11,3,0.392156863,51,0,0,0,1,0.034261024,0.035779907,2,3,66.20727273,1,4,7,9,10,0,0,2,-0.033802019,0.2
319,139244,instrucción,777,0.000880726,11,3,0.098591549,71,0,0,0,1,0.062481652,0.034261024,2,2,36.50471698,6,2,9,14,17,0,0,0,-0.034265082,0.4
320,140000,instrucción,777,0.000880726,11,3,0.092783505,97,0,0,0,1,0.00016549,0.007842653,7,3,45.35880829,6,1,9,20,28,0,0,5,-0.033969209,0.2
321,141454,instrucción,777,0.000880726,11,3,0.818181818,33,0,0,0,1,0.062481652,0.002420012,2,4,76.23,0,1,3,6,10,0,0,2,-0.03337839,0.6
322,142778,instrucción,777,0.000880726,11,3,0.264957265,117,0,0,0,1,0.062481652,0.024604779,2,1,42.30263127,1,6,11,20,30,0,0,6,-0.033904728,0.4
323,142996,instrucción,777,0.000880726,11,3,0.176470588,68,0,0,0,1,0.034261024,0.024604779,2,1,18.47057213,0,1,6,15,24,0,0,1,-0.034136035,0.2
324,143276,instrucción,777,0.000880726,11,3,0.928571429,14,0,0,0,1,0.000607553,0,8,0,27.44,0,0,2,1,4,0,0,0,-0.034441771,0.4
325,143536,instrucción,777,0.000880726,11,3,0.727272727,55,0,0,0,1,0.011993512,0.024604779,3,1,49.9375,1,3,7,7,14,0,0,1,-0.035019608,0.2
326,144132,instrucción,777,0.000880726,11,3,0.526315789,76,0,0,0,1,0.001949612,0.020588805,4,2,55.12926311,2,4,7,19,20,0,0,1,-0.033860827,0.6
327,144602,instrucción,777,0.000880726,11,3,0.666666667,27,0,0,0,1,0.011993512,0.007476534,3,1,40.824,0,4,3,3,6,0,0,0,-0.033486806,0.2
