snt_id	term	difficulty	term_rank_snt	run_id	manual
T19.2_2511808037_8	Primary Studies	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T19.2_2511808037_8	Observations	0	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T19.2_2511808037_8	Issues	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T19.2_2511808037_10	Genetic Algorithm	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T19.2_2511808037_10	Software Testing	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T19.2_2511808037_10	Generalized Approaches	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T19.2_2511808037_10	Practical Software Testing	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T19.2_2511808037_10	Strongest Methods	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T19.2_2511808037_11	genetic algorithm	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T19.2_2511808037_11	software testing	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T19.2_2511808037_11	review	0	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T19.2_2511808037_11	breakthrough	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T19.2_2511808037_11	field	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T19.2_2199032957_1	Genetic Algorithm	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T19.2_2199032957_1	Parameters Inversion	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T19.2_2199032957_1	Probability Integral Method	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T19.2_2199032957_1	Accuracy	0	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T19.2_2199032957_1	Robustness	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T19.2_2199032957_2	Uniform Design Experimental Method	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T19.2_2199032957_2	Subsidence Prediction Software	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T19.2_2199032957_2	Genetic Algorithm Program	2	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T19.3_2027512737_1	Road	0	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T19.3_2027512737_1	Accident	0	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T19.3_2027512737_1	Analysis	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T19.3_2027512737_1	Abstract	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T19.3_2027512737_1	New	2	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T19.3_2027512737_3	Geographic Information Systems (GIS)	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T19.3_2027512737_3	Road Accident	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T19.3_2027512737_3	Facilitating	0	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T19.3_2027512737_3	Analysis	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T19.3_2027512737_3	Hong Kong	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T19.3_2027512737_4	Point-pattern	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T19.3_2027512737_4	Spatial distribution	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T19.3_2027512737_4	Accident	0	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T19.3_2027512737_4	Illustrate	0	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T19.3_2027512737_4	Techniques	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T19.3_2027512737_5	GIS	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T19.3_2027512737_5	Visualization	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T19.3_2027512737_5	Analytical capabilities	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T19.3_2027512737_5	Data acquisition	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T19.3_2027512737_5	Data integration	1	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T20.1_1968040154_1	Augmented Reality	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T20.1_1968040154_1	Visualization	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T20.1_1968040154_1	Accessible	0	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T20.1_1968040154_1	Intervention	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T20.1_1968040154_1	Patient Information Systems	2	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T20.1_1968040154_2	Video	0	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T20.1_1968040154_2	Related	0	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T20.1_1968040154_2	Be	0	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T20.1_1968040154_2	Seen	0	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T20.1_1968040154_2	Here	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T20.1_1968040154_3	Augmented Reality	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T20.1_1968040154_3	Visualization	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T20.1_1968040154_3	Accessible	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T20.1_1968040154_3	Medical Intervention	2	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T20.1_1968040154_3	Patient Information Systems	2	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T20.2_2953823331_2	Learning Process	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T20.2_2953823331_2	User Interface	2	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T20.2_2953823331_2	Graphical User Interface	2	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T20.2_2953823331_2	Computer	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T20.2_2953823331_2	Effect	1	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T20.2_2953823331_3	TUI	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T20.2_2953823331_3	GUI	2	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T20.2_2953823331_3	Interface	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T20.2_2953823331_3	Affect	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T20.2_2953823331_3	Learning Process	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T20.2_2953823331_4	TUI	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T20.2_2953823331_4	GUI	2	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T20.2_2953823331_4	Experiment	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T20.2_2953823331_4	Clarify	0	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T20.2_2953823331_4	Hypothesis	1	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T20.2_2953823331_5	Protocol Analysis	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T20.2_2953823331_5	Verification	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T20.2_2953823331_5	Graphical User Interface	2	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T20.2_2953823331_5	Analysis	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T20.2_2953823331_5	Conducted	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T20.2_2953823331_6	Problem-solving	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T20.2_2953823331_6	Strategy	2	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T20.2_2953823331_6	Graphical User Interface	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T20.2_2953823331_6	Experiment	0	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
T20.2_2953823331_6	Systems	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2161871693_1	Clustered regularly interspaced short palindr	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2161871693_1	Genome engineering	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2161871693_1	Synthetic biology	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2161871693_1	Gene therapy	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2161871693_1	Human genome	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2161871693_2	Performance	1	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2161871693_2	Enormous	2	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2161871693_2	Potential	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2161871693_2	Tools	0	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2161871693_2	Albeit	1	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2161871693_4	CRISPR	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2161871693_4	Genome Editing	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2161871693_4	Computational Tools	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2161871693_4	Sensitivity	0	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2161871693_4	Platform	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2161871693_5	Homologous recombination	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2161871693_5	Insertions	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2161871693_5	Deletions	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2161871693_5	Next-generation data	0	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2161871693_5	Quantify	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2161871693_6	CRISPR	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2161871693_6	Genome	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2161871693_6	Analyzer	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2161871693_6	Locus	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2161871693_6	Quantification	2	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2161871693_8	CRISPR-GA	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2161871693_8	Documentation	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2161871693_8	Instructions	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2161871693_8	Ude.dravrah.dem.sciteneg@lleugm	2	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2161871693_8	Crispr	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2770474929_1	CRISPR/Cas9	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2770474929_1	Genetic engineering	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2770474929_1	Gene editing	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2770474929_1	Biotechnology	0	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2770474929_1	Innovative	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2770474929_2	CRISPR/Cas9	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2770474929_2	Off-target effects	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2770474929_2	Gene-editing	0	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2770474929_2	Protein-RNA complex	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2770474929_3	Guide RNA	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2770474929_3	Evaluating efficacy	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2770474929_3	Designing guide RNA	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2770474929_3	DNA properties	0	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2770474929_3	CRISPR	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2770474929_4	Disorder	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2770474929_4	Sequence	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2770474929_4	Conservation	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2770474929_4	DNA	0	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2770474929_4	Protein	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2770474929_5	CRISPR/Cas9	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2770474929_5	Computational framework	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2770474929_5	Target DNA fragments	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2770474929_5	Proteins	0	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2770474929_5	Efficacy	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2770474929_7	Incremental Feature Selection	1	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2770474929_7	Support Vector Machine	2	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2770474929_7	Optimal Features	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2770474929_7	Optimal Classifier	2	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2770474929_7	Classification	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2770474929_8	Support Vector Machine (SVM)	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2770474929_8	Optimal Classifier	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2770474929_8	Feature Extraction	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2770474929_8	CRISPR	0	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2770474929_8	152	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2770474929_9	MCC	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2770474929_9	Classifier	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2770474929_9	Highest	0	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2770474929_9	Value	0	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2770474929_9	0.355	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2770474929_10	Optimal	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2770474929_10	Features	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2770474929_10	Biological	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2770474929_10	Analyses	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2770474929_10	Crispr	2	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2770474929_11	Target	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2770474929_11	Binding activity	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2770474929_11	Differentially	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2888304237_1	CRISPR	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2888304237_1	siRNA	2	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2888304237_1	independent	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2888304237_1	hits	0	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2888304237_1	poor	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2888304237_2	Data Normalization	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2888304237_2	Technical Variability	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2888304237_2	Independent Screens	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2888304237_2	Technical Differences	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G05.2_2888304237_2	CRISPR	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2804740007_1	Fake news	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2804740007_1	Social media	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2804740007_1	Technical challenge	2	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2804740007_1	Societal issue	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2804740007_1	Identify	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2804740007_2	Fake news	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2804740007_2	Intentionally false	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2804740007_2	Deceptive stories	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2804740007_2	Factual errors	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2804740007_2	Satire	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2804740007_5	Hyperbolic	1	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2804740007_5	Conspiracy theories	2	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2804740007_5	Racist themes	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2804740007_5	Discrediting	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2804740007_5	Reliable sources	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2804740007_6	Classification	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2804740007_6	Dataset	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2804740007_6	Analyze	0	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2804740007_6	Promising	0	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2804740007_6	Language	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2471386133_1	Informational	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2471386133_1	Technical affordances	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2471386133_1	Mass communication	0	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2471386133_1	Wild West	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2471386133_2	Overestimating	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2471386133_2	Regulation	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2471386133_2	Hargittai	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2471386133_2	Boyd	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2471386133_2	Livingstone	1	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2471386133_4	Re-education	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2471386133_4	Digitally illiterate	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2471386133_4	Problem populations	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2471386133_4	Conspiracy theories	0	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2471386133_4	Youtsh	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2471386133_6	Digital information literacy	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2471386133_6	Problem populations	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2471386133_6	Reductive summative judgments	2	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2471386133_6	Drive	0	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2471386133_6	Locate	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2471386133_7	Orthodoxy	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2471386133_7	Technological determinist	2	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2471386133_7	Misinformed populations	2	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2471386133_7	Reality	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2471386133_7	Web	1	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2471386133_8	Legacy	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2471386133_8	Bio-physiological	2	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2471386133_8	Conceptions	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2471386133_8	Deficiencies	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2471386133_8	Researchers	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2471386133_9	Structural inequality	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2471386133_9	Socio-economic status	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2471386133_9	Attribution	0	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2471386133_9	Proxy	0	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2471386133_9	Unreflective	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2471386133_10	Positivistic	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2471386133_10	Tests	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2471386133_10	Questionnaires	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2471386133_10	Binary Judgments	2	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2471386133_10	Unskilled	1	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2471386133_11	Social construct	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2471386133_11	Sense of self	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2471386133_11	Active agents	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2471386133_11	Negotiating	0	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2471386133_11	Position	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2471386133_12	Reconceptualise	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2471386133_12	Fixed	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2471386133_12	Information	0	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2471386133_12	Misinformation	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2471386133_12	Disinformation	2	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2471386133_13	Foucauldian	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2471386133_13	Informational	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2471386133_13	Unstable	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2471386133_13	Power	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2471386133_13	Society	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2471386133_14	Operationalise	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2471386133_14	Facet methodology	2	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2471386133_14	Qualitative	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2471386133_14	Digital ethnography	2	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2471386133_15	Multidirectional	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2471386133_15	Situational	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2471386133_15	Engagements	1	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2471386133_15	Influences	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2471386133_15	Research methods	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2471386133_16	Web	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2471386133_16	Socio-economic status	2	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2471386133_16	Isolate	1	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2471386133_16	Implicate	1	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2471386133_17	Entanglements	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2471386133_17	Conceptual framework	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2471386133_17	Technology	0	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2471386133_17	People	0	4	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2471386133_17	Society	0	5	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2471386133_19	Social context	2	1	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2471386133_19	Skills	1	2	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
G07.2_2471386133_19	Conspiracy theories	2	3	SINAI_task_2.1_PRM_ZS_TASK2_1_V2	0
